Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34.90027593,Yes,Travel_Rarely,1316.390407,Human Resources,17.95047038,0.997858602,Life Sciences,1,226.1827815,3.97678524,Male,40.04366102,2.000462796,2.01032629,Laboratory Technician,1.000454963,Married,10803.29545,20031.57078,2.969830341,Y,No,11.97527576,2.998621344,4.009255791,80,1.994149726,7.939750574,2.968711167,1.996455404,21.97380097,10.97892974,2.001873919,1.987244332
38.07248043,Yes,Travel_Frequently,411.6779774,Sales,7.046955106,3.005477602,Human Resources,1,1539.965953,3.999441585,Female,75.47975773,2.00997144,1.002150486,Research Scientist,3.008544656,Single,10963.28424,13262.82488,1.003798312,Y,Yes,17.94830344,3.002191322,3.987347561,80,0.998280602,15.07265114,3.000235064,2.008250106,16.00870704,17.96658194,1.983393468,0.995015349
40.07322143,No,Travel_Frequently,1061.856663,Research & Development,27.05412534,2.993522696,Marketing,1,1422.353464,1.008643306,Male,83.86826712,2.011689713,0.988200434,Research Scientist,3.985982565,Divorced,5105.262867,5421.668897,4.006893167,Y,No,10.97901028,3.003323371,2.998275513,80,0.998706484,12.05411506,3.99186886,2.995522369,1.012123017,8.006793943,4.031765471,10.04121823
44.07609314,Yes,Travel_Rarely,303.7252018,Sales,11.10906904,1.995919374,Other,1,516.9561725,2.992339991,Female,87.34086656,3.004110175,1.992685569,Manager,1.008824229,Married,3308.786742,20021.95915,6.989743907,Y,Yes,10.95341121,2.99374797,1.999821122,80,-0.007227995,21.89135291,1.000843423,2.994867982,8.98058032,0.018394872,0.966870877,1.949338071
40.11573144,Yes,Travel_Frequently,1043.477693,Sales,11.96191846,2.981633226,Technical Degree,1,522.9929829,4.006875795,Female,49.62025597,3.00655717,5.002408165,Sales Executive,2.002504156,Married,10181.7447,5138.141228,6.021153133,Y,No,13.03639045,2.998508534,0.993042735,80,3.012016178,21.99146235,3.009239415,2.976903122,0.962270051,1.978117619,1.002849855,1.98303286
32.99108012,No,Travel_Rarely,301.6332884,Research & Development,6.992873647,4.005279425,Other,1,1866.052756,3.010092532,Female,97.0523063,1.990955162,1.023176885,Laboratory Technician,3.014174326,Divorced,5479.431282,2594.899826,0.053225658,Y,Yes,14.03819756,3.003964455,3.999036271,80,1.018831286,8.059615436,3.000044996,2.998888703,24.06762989,7.004414483,7.034429763,3.977586698
49.97251871,No,Non-Travel,335.1376162,Research & Development,2.025611065,4.011469954,Human Resources,1,110.0453217,4.004742292,Female,79.32636519,3.003653307,2.010086261,Healthcare Representative,2.991308707,Single,8819.691737,6626.635946,0.997847797,Y,Yes,24.99531858,2.997267372,3.005594617,80,1.001246463,20.07870122,5.991330347,2.999410461,0.93461739,8.026324863,-0.008394187,8.063471703
36.93045487,Yes,Non-Travel,1180.46898,Research & Development,17.961926,2.991383104,Human Resources,1,1548.814203,3.001509656,Male,72.13880919,3.004156646,2.014663294,Manager,3.022398487,Married,2349.604866,23695.09934,0.988570297,Y,Yes,12.02690493,3.006679442,2.991721586,80,0.997849833,12.0872272,2.015784084,4.008683953,1.036372712,13.01382305,4.960006975,2.048467789
39.87449842,Yes,Travel_Frequently,606.1852053,Sales,2.034326049,2.025720297,Marketing,1,1391.212932,3.996699342,Female,97.08769497,3.007656497,5.001811732,Manufacturing Director,2.003738069,Married,1681.82793,20587.46417,2.010502176,Y,No,10.99375464,2.992517969,3.010704451,80,0.002304555,4.005777614,4.01105524,3.001481239,9.085104253,7.042770128,1.019599807,2.013610796
29.05572508,No,Travel_Frequently,1302.387022,Sales,19.99972956,2.020263755,Life Sciences,1,1419.17516,3.004160471,Female,64.14246964,3.005120168,3.004709278,Research Scientist,2.008239909,Divorced,5479.661799,10697.03281,3.976545408,Y,No,12.0618136,2.99411451,1.992588917,80,2.008089698,8.979442561,1.992419488,3.004892496,4.964698461,-0.035318019,6.996051356,0.978147214
30.00754732,No,Travel_Frequently,917.3341765,Human Resources,7.02266256,2.983811535,Medical,1,419.3321997,3.000932963,Female,46.02874601,3.008247969,1.987338173,Manufacturing Director,4.004983669,Single,11761.50728,21059.97167,0.97450938,Y,Yes,15.05786272,2.995611986,3.995186584,80,0.005045056,14.89808794,2.012942604,3.009684074,2.98866573,3.982327352,2.987617564,8.036225092
32.95782683,Yes,Non-Travel,589.4453127,Research & Development,8.030192502,2.988511889,Marketing,1,0.822970759,3.000080835,Female,76.10250005,3.0006566,3.004376774,Research Director,4.022800291,Single,4535.47416,21775.59809,0.949516768,Y,No,15.00839452,3.991366259,3.990754307,80,0.009542796,9.866137494,3.006969049,3.985782859,9.964775614,1.953701029,-0.011726842,3.988012801
30.82972643,No,Travel_Frequently,845.5637337,Human Resources,6.094837918,2.99070754,Life Sciences,1,1714.951512,4.014304644,Female,43.85921816,1.995595869,0.997574572,Healthcare Representative,2.998464507,Single,1909.785809,26271.4889,2.059491859,Y,No,10.97215002,2.997178368,3.992291886,80,0.996986061,18.84614654,2.019683219,2.990864964,5.085863493,3.015118175,2.954555578,7.055647563
48.94104818,No,Travel_Rarely,1091.537146,Research & Development,27.90816684,2.998065601,Marketing,1,421.9203285,2.012019064,Female,57.92545833,1.995025885,1.014845644,Manufacturing Director,4.004308609,Single,4968.099306,12173.1935,8.004431522,Y,No,12.03688269,2.998177798,2.982460281,80,0.004481885,12.00532488,2.980158738,3.006358253,0.005981922,1.960350045,6.034176928,1.929404682
32.10013305,Yes,Travel_Frequently,249.3159919,Sales,10.01796492,2.987732503,Medical,1,472.9632323,3.004543734,Male,94.14664768,2.997288735,2.009872874,Manager,1.012157379,Married,7320.149392,19665.22667,1.985133084,Y,Yes,12.05650562,3.002049637,2.996635385,80,1.003537517,21.05801673,5.011740508,2.9930277,4.98698371,7.034144978,1.004906276,2.064393119
34.90338172,No,Travel_Frequently,208.4225273,Research & Development,24.06153172,4.992296491,Other,1,2054.209651,2.01842003,Male,42.96908118,2.999010207,3.995249551,Manufacturing Director,1.012382461,Single,9865.714942,26716.09348,1.016210366,Y,No,11.00792565,3.001345156,3.995432663,80,-0.000164625,10.01623572,2.010242626,3.004499371,3.997662581,-0.062916978,-0.042512086,8.965038905
35.14310412,No,Travel_Rarely,438.8797519,Sales,1.089507757,4.001555978,Marketing,1,558.3020173,3.016152023,Male,42.84660054,1.989241463,3.025323613,Laboratory Technician,2.013440806,Single,12519.33852,2350.455202,6.970193532,Y,No,17.9922543,2.998023061,2.017133991,80,0.995785012,9.901855645,3.000177353,3.993314881,4.007031333,1.965400424,1.00063329,1.990425087
37.93963873,Yes,Travel_Frequently,1096.818926,Research & Development,6.021936183,3.003617742,Marketing,1,1042.652478,3.014347166,Female,91.13910214,2.006434941,3.006479376,Manager,4.016214837,Married,5370.83435,16613.05322,2.001664175,Y,No,11.97228136,3.001048898,2.990973681,80,0.992078988,16.07787517,3.985938857,2.007120863,2.109286783,0.941728565,1.031593502,3.944193986
22.97489803,Yes,Non-Travel,705.217004,Human Resources,2.021790713,3.0016363,Marketing,1,1198.723254,1.008969071,Male,33.75440338,2.997478125,0.977949761,Sales Executive,2.00063013,Divorced,16671.46323,6641.32331,9.011220088,Y,No,17.03168368,3.000397864,1.98845143,80,-0.006197293,3.935845886,2.012094282,2.988497906,4.971851249,-0.018618496,6.028874621,8.04146581
31.17201326,No,Travel_Frequently,1409.753955,Sales,8.020706254,2.997159902,Human Resources,1,701.6180428,3.01893266,Male,44.70719422,2.995913532,4.003807184,Research Scientist,2.995342604,Divorced,16002.99324,3972.7305,2.025617792,Y,No,12.06419229,2.998437756,3.004915424,80,0.001387498,10.02770365,1.005242678,3.008167812,31.01057056,2.952057853,-0.062646391,6.998032756
36.83842263,Yes,Travel_Rarely,1311.913324,Research & Development,9.923012307,4.01012387,Medical,1,424.056918,4.003680824,Female,72.91113813,3.011739396,2.999020962,Sales Executive,2.002944239,Married,10856.45005,17637.03685,1.000090035,Y,Yes,17.0058989,3.999072042,4.001726845,80,2.007710732,13.01246073,2.999842038,1.999008438,22.01171301,2.051264105,-0.037822189,1.981071234
27.06137948,No,Travel_Rarely,1478.092986,Human Resources,1.979405833,4.000800263,Other,1,552.4871837,3.001865299,Female,55.07603613,1.998710546,1.996561667,Sales Executive,3.003047745,Single,16234.395,13506.25516,8.008199435,Y,Yes,14.01475901,3.004634602,3.000099505,80,-0.001485031,9.040870231,3.009634619,2.998921083,8.977212079,1.951794664,0.00954666,7.012710827
36.91155929,No,Non-Travel,261.3484393,Research & Development,1.025141391,4.015409675,Other,1,294.2061513,2.004687297,Female,79.09035156,2.99731375,3.999896416,Research Director,2.990466667,Married,1469.051649,13577.12909,1.001034248,Y,Yes,13.01027021,2.998315631,4.022954317,80,1.994277456,11.8559237,3.014750464,1.99534337,4.938221928,-0.053536341,7.039159614,1.990404164
42.86630819,Yes,Non-Travel,1440.716189,Human Resources,8.147764662,2.999191251,Marketing,1,1135.193912,4.014555377,Male,70.31351402,2.00965282,1.994120733,Sales Representative,3.993311898,Single,5159.859553,6122.623458,7.934128739,Y,No,15.98076956,2.994084143,1.011648066,80,0.005668581,4.987937095,2.014950061,2.990346627,8.115407474,1.960305193,4.014772456,0.000711908
33.95793073,No,Non-Travel,499.6326876,Human Resources,1.987826415,3.995912163,Technical Degree,1,538.0017615,1.000022867,Male,49.91940387,3.000969181,0.996249822,Healthcare Representative,1.000148953,Divorced,13621.19495,15610.21115,1.029583894,Y,Yes,22.03392983,3.991178495,3.000442242,80,0.996643331,9.07568049,3.021862855,2.994997919,3.048849786,6.013838737,-0.006935273,12.00717457
35.06027774,No,Travel_Frequently,782.4718267,Human Resources,0.992187314,2.987640923,Marketing,1,1115.233612,3.006951726,Male,72.19948236,2.000917685,5.004102508,Laboratory Technician,2.99030316,Married,4029.081383,8322.270198,6.989054171,Y,Yes,11.06764446,3.003064804,3.022474492,80,1.991274039,0.995313611,1.985102511,1.991083595,0.989735528,-0.039100788,2.05474533,2.035675069
40.94300231,Yes,Travel_Rarely,1381.180027,Sales,6.979924722,1.002999052,Life Sciences,1,117.4309243,3.999627415,Female,40.8713031,3.000557889,1.019749559,Sales Representative,1.005698728,Divorced,17459.67682,3191.893538,0.019243401,Y,Yes,20.99563587,4.004936835,2.018598397,80,-0.011842218,32.94958976,2.995856182,3.002487616,15.95931046,1.985333985,-0.018072961,1.992959327
40.85899424,No,Travel_Rarely,1102.072469,Research & Development,2.014735737,2.993867693,Life Sciences,1,348.1345992,0.999009403,Female,51.89283621,2.993509329,1.996643625,Healthcare Representative,1.012775262,Married,5404.105911,23179.51522,6.034235506,Y,Yes,14.01698843,3.000123962,1.992676921,80,-0.007465332,8.877653156,3.003868331,3.006637398,2.907654488,0.110763773,2.001862569,-0.007217879
32.92967924,No,Travel_Frequently,1224.555364,Research & Development,0.896108284,4.010325795,Life Sciences,1,945.0569202,1.003098083,Male,58.2006049,2.010635106,1.011301886,Manager,2.980802116,Married,16073.91629,10133.1184,0.026060812,Y,Yes,11.98793367,2.994694528,4.008528298,80,2.998458261,4.012686639,5.979282581,3.011351701,5.95474837,3.902155078,6.924626064,7.974399345
33.13372047,Yes,Travel_Rarely,1226.497948,Research & Development,4.914271165,1.002234685,Medical,1,1877.198828,4.005597313,Female,35.87615352,2.99439063,0.989904857,Sales Executive,4.019576934,Single,6189.489423,12232.2835,0.050189228,Y,No,13.96952407,4.001676671,2.978568647,80,1.002955502,21.06135158,3.992978965,0.993089053,22.86584492,3.052273872,-0.023975999,7.00864139
28.9939264,No,Travel_Rarely,876.9812709,Human Resources,2.068711953,2.990136004,Technical Degree,1,413.788012,3.000841886,Male,45.67582972,3.001013219,1.99632732,Sales Representative,1.983929108,Single,2913.777581,10818.09146,0.964258314,Y,No,14.99418148,3.003344638,2.997578524,80,-0.00383903,19.08410392,2.986461048,1.991342355,6.061635792,2.003942855,1.010118793,2.997317592
45.9884795,Yes,Non-Travel,1253.555332,Sales,0.954729589,3.004856486,Other,1,214.5235559,0.983626748,Male,83.81518199,1.99611448,5.000276131,Manufacturing Director,4.008492138,Single,5060.325409,3091.896308,1.023081443,Y,Yes,17.97625569,2.994452251,1.993417734,80,0.017209786,6.070111454,3.007550108,1.996196965,10.14161121,8.012995831,5.016845573,7.046119944
37.81411934,Yes,Travel_Rarely,438.7711733,Human Resources,1.990356651,0.995917976,Other,1,575.4376293,4.011736353,Male,77.14292931,2.999458825,2.996195604,Manager,3.011318014,Divorced,8696.501203,21926.41197,1.003732591,Y,Yes,13.986433,3.002396797,3.012820142,80,2.002067974,15.9348486,3.000145463,2.994759583,7.040491158,3.997697681,-0.069892588,2.016775688
29.09635311,No,Travel_Frequently,124.5898297,Human Resources,27.93189406,3.004066738,Medical,1,1245.166586,0.987688143,Male,98.17838363,2.013412764,4.026145656,Healthcare Representative,0.994472096,Single,9402.088728,25685.71565,1.076382385,Y,Yes,14.95305673,2.995677268,4.000411125,80,1.006835021,15.93051907,2.997593064,1.989907575,1.995585123,12.99585421,3.950603754,7.03092388
47.08277966,Yes,Travel_Frequently,1213.724352,Research & Development,2.129432473,0.995964311,Marketing,1,1517.914979,3.97906862,Male,92.04489685,1.00329474,1.020622106,Sales Executive,0.970508479,Married,4878.84339,8158.235364,1.950643024,Y,Yes,11.94326407,3.00268204,3.998657085,80,1.006254896,5.002739124,5.013808966,2.99361808,0.994588514,3.996156345,-0.009314099,0.030599433
18.97550944,No,Travel_Rarely,170.8956323,Sales,1.13775754,4.001415834,Life Sciences,1,1548.275564,2.99912621,Male,33.02412795,3.000828679,1.993455551,Sales Executive,0.996297693,Divorced,2904.777617,12366.45559,0.970587143,Y,Yes,18.97576657,2.997055089,2.997736153,80,0.996404762,28.90715706,3.003265959,4.012382575,6.023159205,8.011712489,3.042681739,0.005486124
30.851963,Yes,Travel_Rarely,131.970215,Sales,0.924148205,1.005170345,Marketing,1,1282.855418,3.994505514,Male,93.87025751,3.990940376,2.003489799,Human Resources,4.000391205,Single,2857.434549,7292.368469,2.026165286,Y,Yes,18.03957565,2.998847746,2.972931056,80,1.021681127,1.916158682,2.992896541,2.985881953,9.988396208,3.885560567,5.033871842,3.99757585
30.12470667,No,Travel_Rarely,669.2109627,Human Resources,15.98401796,4.008487275,Life Sciences,1,2034.553935,1.027834962,Female,81.77796057,3.006509043,0.983260242,Research Director,3.012536298,Married,3790.431738,9643.787769,1.995744585,Y,Yes,14.00291158,2.997447995,2.002573216,80,3.007283253,4.004489453,1.018729415,2.992549935,4.02954088,2.974882606,1.006777709,2.045372977
38.0586366,Yes,Travel_Rarely,1325.713805,Human Resources,2.010325563,2.004693387,Marketing,1,474.8453161,1.00439197,Female,52.67338044,4.008835656,0.996116097,Sales Representative,3.992687784,Divorced,4775.293318,17239.87234,0.009561221,Y,Yes,17.95007696,3.003175549,1.997627847,80,1.002280958,9.981920471,2.999182843,1.993499254,1.970671724,-0.026790226,0.971038367,0.956453496
39.99086311,Yes,Travel_Rarely,1315.74592,Sales,7.882884732,2.988995294,Medical,1,1176.213,0.998876241,Male,76.17809786,1.996798865,1.002857909,Research Scientist,3.015005898,Married,4079.019889,17192.94427,2.980944016,Y,Yes,12.00769747,2.992179562,2.995829715,80,3.013243001,22.85033506,2.997188526,3.005782396,8.010419728,5.061953052,1.034851767,7.061716522
29.04192941,No,Travel_Rarely,719.5936755,Sales,28.99958947,4.000064687,Other,1,1612.009387,3.994152948,Male,83.52856237,2.994670114,2.004887436,Manager,3.992454897,Divorced,5210.468828,15395.67451,7.004365055,Y,Yes,21.97018414,3.000652244,0.994298294,80,0.013257903,30.12144301,2.014345764,2.992357549,2.959897563,-0.007616015,-0.028987603,7.020417402
25.13895975,No,Travel_Rarely,1013.541497,Research & Development,1.917915033,1.998128481,Technical Degree,1,545.6741719,3.994809621,Female,91.88993505,1.997889397,3.002043468,Research Director,2.993578076,Divorced,7964.447249,7748.725081,0.992909347,Y,Yes,11.98394584,2.99734348,0.995504643,80,0.989951543,35.04947499,2.008549148,1.990507664,10.00157269,7.024416674,4.001663598,3.025131867
22.18864485,Yes,Travel_Frequently,1107.336247,Human Resources,6.968299626,2.999461307,Technical Degree,1,1548.829298,2.006870815,Female,43.18023229,2.999365398,1.003015455,Healthcare Representative,2.027954412,Single,4530.824205,22225.65153,3.048777929,Y,No,12.08305633,2.994656666,4.003488988,80,-0.005934419,10.06653706,2.999996087,4.015549642,17.04562774,1.981857433,3.06386569,4.042600055
26.90823586,Yes,Travel_Frequently,433.1850223,Human Resources,8.941173082,3.979086931,Other,1,51.59463839,1.008080957,Male,91.92186882,1.994206908,1.01112923,Human Resources,1.997151426,Divorced,2951.922458,2596.74018,0.980263254,Y,No,11.97777238,2.999907948,2.986312657,80,0.007407481,8.047520969,4.997240255,3.004700343,3.029359672,0.968772441,0.973520057,2.010927031
32.09444392,No,Non-Travel,538.6385265,Research & Development,0.857072895,4.006846302,Life Sciences,1,327.7520671,3.008446099,Female,65.06821771,2.999791211,3.990312244,Manager,0.997793029,Married,5168.207413,20161.29203,3.995104163,Y,No,10.97247131,3.002403535,1.024084202,80,1.002631197,16.14621963,3.020102449,1.991446734,3.098137215,0.001050271,0.013755807,2.983657246
39.92509243,Yes,Non-Travel,690.9193267,Research & Development,9.958820749,3.017632892,Human Resources,1,1900.911155,2.992907931,Male,93.21383066,2.989266751,1.003857084,Sales Executive,4.003633741,Single,13610.95868,9342.666708,0.091782338,Y,Yes,14.01121838,4.000634468,4.007528616,80,0.99007376,10.25380875,2.991724076,2.996772139,3.958480146,2.036336716,-0.0106957,7.986711069
43.01771347,Yes,Non-Travel,468.0812618,Human Resources,7.028953965,1.008062787,Technical Degree,1,1869.786079,3.994542076,Female,68.09988843,1.006838165,0.995676476,Research Director,4.001459413,Divorced,4994.438721,23243.3403,1.995996048,Y,Yes,21.98892684,2.994949888,1.989669437,80,1.025088756,10.00739231,1.010896239,2.985537827,1.070692564,3.996000917,4.004903972,2.045452219
38.04700315,No,Travel_Rarely,121.5369043,Human Resources,3.062956498,4.029037618,Technical Degree,1,1558.359178,3.00862034,Male,63.92340491,0.999546551,4.001153274,Human Resources,4.011168734,Divorced,1816.42118,12877.79943,1.010578657,Y,Yes,10.96908421,2.993693548,3.988251929,80,0.995724182,1.010007561,2.002442307,3.002331276,3.035023388,-0.038103667,1.020072114,6.998438849
45.12668586,Yes,Travel_Frequently,904.778482,Human Resources,5.0659776,3.008099804,Marketing,1,235.1888198,4.007286484,Male,85.08157691,2.000023411,1.003392308,Manufacturing Director,1.004294988,Divorced,10195.85855,13692.68427,2.028763668,Y,Yes,15.99686711,3.000348272,4.011593763,80,-0.006212796,10.04666932,-0.006382747,2.994218503,9.894584897,6.055252885,-0.057022627,3.96542461
